"Farm","Date","Treatment","Cycle","Ele.present","Proximity.m.","Cropdamaged","Area.m2."
16,"11/26/25","Humans",2,"No",NA,"No",0
16,"11/27/25","Humans",2,"No",NA,"No",0
16,"11/28/25","Humans",2,"No",NA,"No",0
16,"11/29/25","Humans",2,"No",NA,"No",0
16,"11/30/25","Humans",2,"Yes",200,"No",0
16,"12/1/25","Humans",2,"No",NA,"No",0
16,"12/2/25","Humans",2,"No",NA,"No",0
16,"12/3/25","Humans",2,"No",NA,"No",0
16,"12/4/25","Humans",2,"No",NA,"No",0
16,"12/5/25","Humans",2,"No",NA,"No",0
16,"12/6/25","Humans",2,"No",NA,"No",0
16,"12/7/25","Humans",2,"No",NA,"No ",0
16,"12/8/25","Humans",2,"No",NA,"No",0
16,"12/9/25","Humans",2,"No",NA,"No",0
16,"12/10/25","Humans",2,"No",NA,"No",0
16,"12/11/25","Humans",2,"No",NA,"No",0
16,"12/12/25","Humans",2,"No",NA,"No",0
16,"12/13/25","Humans",2,"No",NA,"No",0
16,"12/14/25","Humans",2,"No",NA,"No",0
16,"12/15/25","Humans",2,"No",NA,"No",0
16,"12/16/25","Humans",2,"No",NA,"No",0
16,"12/17/25","Humans",2,"No",NA,"No",0
16,"12/18/25","Humans",2,"No",NA,"No",0
16,"12/19/25","Humans",2,"No",NA,"No",0
16,"12/20/25","Humans",2,"No",NA,"No",0
16,"12/21/25","Humans",2,"No",NA,"No",0
16,"12/22/25","Crickets",2,"No",NA,"No",0
16,"12/23/25","Crickets",2,"No",NA,"No",0
16,"12/24/25","Crickets",2,"No",NA,"No",0
16,"12/25/25","Crickets",2,"No",NA,"No",0
16,"12/26/25","Crickets",2,"No",NA,"No",0
16,"12/27/25","Crickets",2,"No",NA,"No",0
16,"12/28/25","Crickets",2,"Yes",100,"No ",0
16,"12/29/25","Crickets",2,"No",NA,"No",0
16,"12/30/25","Crickets",2,"No",NA,"No",0
16,"12/31/25","Crickets",2,"No",NA,"No",0
16,"1/1/26","Crickets",2,"No",NA,"No",0
16,"1/2/26","Crickets",2,"No",NA,"No",0
16,"1/3/26","Crickets",2,"No",NA,"No",0
16,"1/4/26","Crickets",2,"No",NA,"No",0
16,"1/5/26","Crickets",2,"Yes",30,"Yes",25
16,"1/6/26","Crickets",2,"Yes",30,"No",0
16,"1/7/26","Crickets",2,"Yes",50,"No",0
16,"1/8/26","Crickets",2,"No",NA,"No",0
16,"1/9/26","Crickets",2,"No",NA,"No",0
16,"1/10/26","Crickets",2,"No",NA,"No",0
16,"1/11/26","Crickets",2,"Yes",50,"No",0
16,"1/12/26","Crickets",2,"No",NA,"No",0
16,"1/13/26","Crickets",2,"Yes",10,"Yes",25
16,"1/14/26","Crickets",2,"Yes",100,"No",0
16,"1/15/26","Crickets",2,"No",NA,"No",0
16,"1/16/26","Crickets",2,"No",NA,"No",0
16,"1/17/26","Crickets",2,"No",NA,"No",0
16,"1/18/26","Crickets",2,"Yes",50,"No",0
16,"1/19/26","Crickets",2,"No",NA,"No",0
16,"1/20/26","Crickets",2,"No",NA,"No",0
16,"1/21/26","Crickets",2,"Yes",80,"No",0
16,"1/22/26","Crickets",2,"No",NA,"No",0
16,"1/23/26","Crickets",2,"No",NA,"No",0
16,"1/24/26","Crickets",2,"No",NA,"No",0
16,"1/25/26","Crickets",2,"No",NA,"No",0
17,"9/22/25","Humans",1,"No",NA,"No",0
17,"9/23/25","Humans",1,"No",NA,"No",0
17,"9/24/25","Humans",1,"No",NA,"No",0
17,"9/25/25","Humans",1,"No",NA,"No",0
17,"9/26/25","Humans",1,"No",NA,"No",0
17,"9/27/25","Humans",1,"No",NA,"No",0
17,"9/28/25","Humans",1,"No",NA,"No",0
17,"9/29/25","Humans",1,"No",NA,"No",0
17,"9/30/25","Humans",1,"No",NA,"No",0
17,"10/1/25","Humans",1,"No",NA,"No",0
17,"10/2/25","Humans",1,"No",NA,"No",0
17,"10/3/25","Humans",1,"No",NA,"No",0
17,"10/4/25","Humans",1,"No",NA,"No",0
17,"10/5/25","Humans",1,"No",NA,"No",0
17,"10/6/25","Humans",1,"No",NA,"No",0
17,"10/7/25","Humans",1,"No",NA,"No",0
17,"10/8/25","Humans",1,"No",NA,"No",0
17,"10/9/25","Humans",1,"No",NA,"No",0
17,"10/10/25","Humans",1,"No",NA,"No",0
17,"10/11/25","Humans",1,"No",NA,"No",0
17,"10/12/25","Humans",1,"No",NA,"No",0
17,"10/13/25","Humans",1,"No",NA,"No",0
17,"10/14/25","Humans",1,"No",NA,"No",0
17,"10/15/25","Humans",1,"No",NA,"No",0
17,"10/16/25","Humans",1,"No",NA,"No",0
17,"10/17/25","Humans",1,"No",NA,"No",0
17,"10/18/25","Humans",1,"No",NA,"No",0
17,"10/19/25","Humans",1,"No",NA,"No",0
17,"10/20/25","Humans",1,"No",NA,"No",0
17,"10/29/25","Crickets",1,"No",NA,"No",0
17,"10/30/25","Crickets",1,"No",NA,"No",0
17,"10/31/25","Crickets",1,"No",NA,"No",0
17,"11/1/25","Crickets",1,"No",NA,"No",0
17,"11/2/25","Crickets",1,"Yes",5,"Yes",20
17,"11/3/25","Crickets",1,"No",NA,"No",0
17,"11/4/25","Crickets",1,"No",NA,"No",0
17,"11/5/25","Crickets",1,"No",NA,"No",0
17,"11/6/25","Crickets",1,"No",NA,"No",0
17,"11/7/25","Crickets",1,"No",NA,"No",0
17,"11/8/25","Crickets",1,"No",NA,"No",0
17,"11/9/25","Crickets",1,"No",NA,"No",0
17,"11/10/25","Crickets",1,"No",NA,"No",0
17,"11/11/25","Crickets",1,"No",NA,"No",0
17,"11/12/25","Crickets",1,"No",NA,"No",0
17,"11/13/25","Crickets",1,"No",NA,"No",0
17,"11/14/25","Crickets",1,"No",NA,"No",0
17,"11/15/25","Crickets",1,"No",NA,"No",0
17,"11/16/25","Crickets",1,"No",NA,"No",0
17,"11/17/25","Crickets",1,"No",NA,"No",0
17,"11/18/25","Crickets",1,"No",NA,"No",0
17,"11/19/25","Crickets",1,"No",NA,"No",0
17,"11/20/25","Crickets",1,"No",NA,"No",0
17,"11/21/25","Crickets",1,"No",NA,"No",0
17,"11/22/25","Crickets",1,"No",NA,"No",0
17,"11/23/25","Crickets",1,"No",NA,"No",0
17,"11/24/25","Humans",2,"No",NA,"No",0
17,"11/25/25","Humans",2,"No",NA,"No",0
17,"11/26/25","Humans",2,"No",NA,"No",0
17,"11/27/25","Humans",2,"No",NA,"No",0
17,"11/28/25","Humans",2,"No",NA,"No",0
17,"11/29/25","Humans",2,"No",NA,"No",0
17,"11/30/25","Humans",2,"No",NA,"No",0
17,"12/1/25","Humans",2,"No",NA,"No",0
17,"12/2/25","Humans",2,"No",NA,"No",0
17,"12/3/25","Humans",2,"No",NA,"No",0
17,"12/4/25","Humans",2,"No",NA,"No",0
17,"12/5/25","Humans",2,"No",NA,"No",0
17,"12/6/25","Humans",2,"No",NA,"No",0
17,"12/7/25","Humans",2,"No",NA,"No",0
17,"12/8/25","Humans",2,"No",NA,"No",0
17,"12/9/25","Humans",2,"No",NA,"No",0
17,"12/10/25","Humans",2,"No",NA,"No",0
17,"12/11/25","Humans",2,"No",NA,"No",0
17,"12/12/25","Humans",2,"No",NA,"No",0
17,"12/13/25","Humans",2,"No",NA,"No",0
17,"12/14/25","Humans",2,"Yes",100,"Yes",200
17,"12/15/25","Humans",2,"No",NA,"No",0
17,"12/16/25","Humans",2,"No",NA,"No",0
17,"12/17/25","Humans",2,"No",NA,"No",0
17,"12/18/25","Humans",2,"No",NA,"No",0
17,"12/19/25","Humans",2,"No",NA,"No",0
17,"12/20/25","Humans",2,"No",NA,"No",0
17,"12/21/25","Humans",2,"No",NA,"No",0
17,"12/22/25","Crickets",2,"No",NA,"No",0
17,"12/23/25","Crickets",2,"No",NA,"No",0
17,"12/24/25","Crickets",2,"No",NA,"No",0
17,"12/25/25","Crickets",2,"No",NA,"No",0
17,"12/26/25","Crickets",2,"No",NA,"No",0
17,"12/27/25","Crickets",2,"No",NA,"No",0
17,"12/28/25","Crickets",2,"Yes",100,"Yes",400
17,"12/29/25","Crickets",2,"No",NA,"No",0
17,"12/30/25","Crickets",2,"No",NA,"No",0
17,"12/31/25","Crickets",2,"Yes",1,"Yes",25
17,"1/1/26","Crickets",2,"No",NA,"No",0
17,"1/2/26","Crickets",2,"No",NA,"No",0
17,"1/3/26","Crickets",2,"No",NA,"No",0
17,"1/4/26","Crickets",2,"No",NA,"No",0
17,"1/5/26","Crickets",2,"Yes",50,"No",0
17,"1/6/26","Crickets",2,"No",NA,"No",0
17,"1/7/26","Crickets",2,"Yes",20,"No",0
17,"1/8/26","Crickets",2,"No",NA,"No",0
17,"1/9/26","Crickets",2,"Yes",20,"Yes",40
17,"1/10/26","Crickets",2,"Yes",50,"No",0
17,"1/11/26","Crickets",2,"Yes",20,"Yes",20
17,"1/12/26","Crickets",2,"No",NA,"No",0
17,"1/13/26","Crickets",2,"Yes",10,"Yes",25
17,"1/14/26","Crickets",2,"Yes",10,"Yes",10
17,"1/15/26","Crickets",2,"Yes",50,"Yes",20
17,"1/16/26","Crickets",2,"No",NA,"No",0
17,"1/17/26","Crickets",2,"No",NA,"No",0
17,"1/18/26","Crickets",2,"Yes",50,"No",0
17,"1/19/26","Crickets",2,"No",NA,"No",0
17,"1/20/26","Crickets",2,"No",NA,"No",0
17,"1/21/26","Crickets",2,"No",NA,"No",0
17,"1/22/26","Crickets",2,"No",NA,"No",0
17,"1/23/26","Crickets",2,"No",NA,"No",0
17,"1/24/26","Crickets",2,"No",NA,"No",0
17,"1/25/26","Crickets",2,"Yes",1,"Yes",10
18,"9/22/25","Humans",1,"No",NA,"No",0
18,"9/23/25","Humans",1,"No",NA,"No",0
18,"9/24/25","Humans",1,"Yes",75,"Yes",150
18,"9/25/25","Humans",1,"No",NA,"No",0
18,"9/26/25","Humans",1,"No",NA,"No",0
18,"9/27/25","Humans",1,"No",NA,"No",0
18,"9/28/25","Humans",1,"No",NA,"No",0
18,"9/29/25","Humans",1,"No",NA,"No",0
18,"9/30/25","Humans",1,"No",NA,"No",0
18,"10/1/25","Humans",1,"No",NA,"No",0
18,"10/2/25","Humans",1,"No",NA,"No",0
18,"10/3/25","Humans",1,"No",NA,"No",0
18,"10/4/25","Humans",1,"No",NA,"No",0
18,"10/5/25","Humans",1,"No",NA,"No",0
18,"10/6/25","Humans",1,"No",NA,"No",0
18,"10/7/25","Humans",1,"No",NA,"No",0
18,"10/8/25","Humans",1,"No",NA,"No",0
18,"10/9/25","Humans",1,"No",NA,"No",0
18,"10/10/25","Humans",1,"No",NA,"No",0
18,"10/11/25","Humans",1,"No",NA,"No",0
18,"10/12/25","Humans",1,"No",NA,"No",0
18,"10/13/25","Humans",1,"No",NA,"No",0
18,"10/14/25","Humans",1,"No",NA,"No",0
18,"10/15/25","Humans",1,"No",NA,"No",0
18,"10/16/25","Humans",1,"No",NA,"No",0
18,"10/17/25","Humans",1,"No",NA,"No",0
18,"10/18/25","Humans",1,"No",NA,"No",0
18,"10/19/25","Humans",1,"No",NA,"No",0
18,"10/20/25","Humans",1,"No",NA,"No",0
18,"10/29/25","Crickets",1,"No",NA,"No",0
18,"10/30/25","Crickets",1,"No",NA,"No",0
18,"10/31/25","Crickets",1,"No",NA,"No",0
18,"11/1/25","Crickets",1,"No",NA,"No",0
18,"11/2/25","Crickets",1,"Yes",5,"Yes",15
18,"11/3/25","Crickets",1,"No",NA,"No",0
18,"11/4/25","Crickets",1,"No",NA,"No",0
18,"11/5/25","Crickets",1,"Yes",100,"No",0
18,"11/6/25","Crickets",1,"No",NA,"No",0
18,"11/7/25","Crickets",1,"No",NA,"No",0
18,"11/8/25","Crickets",1,"No",NA,"No",0
18,"11/9/25","Crickets",1,"No",NA,"No",0
18,"11/10/25","Crickets",1,"No",NA,"No",0
18,"11/11/25","Crickets",1,"No",NA,"No",0
18,"11/12/25","Crickets",1,"No",NA,"No",0
18,"11/13/25","Crickets",1,"No",NA,"No",0
18,"11/14/25","Crickets",1,"No",NA,"No",0
18,"11/15/25","Crickets",1,"No",NA,"No",0
18,"11/16/25","Crickets",1,"No",NA,"No",0
18,"11/17/25","Crickets",1,"No",NA,"No",0
18,"11/18/25","Crickets",1,"No",NA,"No",0
18,"11/19/25","Crickets",1,"No",NA,"No",0
18,"11/20/25","Crickets",1,"No",NA,"No",0
18,"11/21/25","Crickets",1,"No",NA,"No",0
18,"11/22/25","Crickets",1,"No",NA,"No",0
18,"11/23/25","Crickets",1,"No",NA,"No",0
18,"11/24/25","Humans",2,"No",NA,"No",0
18,"11/25/25","Humans",2,"No",NA,"No",0
18,"11/26/25","Humans",2,"No",NA,"No",0
18,"11/27/25","Humans",2,"No",NA,"No",0
18,"11/28/25","Humans",2,"No",NA,"No",0
18,"11/29/25","Humans",2,"No",NA,"No",0
18,"11/30/25","Humans",2,"No",NA,"No",0
18,"12/1/25","Humans",2,"No",NA,"No",0
18,"12/2/25","Humans",2,"No",NA,"No",0
18,"12/3/25","Humans",2,"No",NA,"No",0
18,"12/4/25","Humans",2,"No",NA,"No",0
18,"12/5/25","Humans",2,"No",NA,"No",0
18,"12/6/25","Humans",2,"No",NA,"No",0
18,"12/7/25","Humans",2,"No",NA,"No",0
18,"12/8/25","Humans",2,"No",NA,"No",0
18,"12/9/25","Humans",2,"No",NA,"No",0
18,"12/10/25","Humans",2,"No",NA,"No",0
18,"12/11/25","Humans",2,"No",NA,"No",0
18,"12/12/25","Humans",2,"No",NA,"No",0
18,"12/13/25","Humans",2,"No",NA,"No",0
18,"12/14/25","Humans",2,"No",NA,"No",0
18,"12/15/25","Humans",2,"No",NA,"No",0
18,"12/16/25","Humans",2,"No",NA,"No",0
18,"12/17/25","Humans",2,"No",NA,"No",0
18,"12/18/25","Humans",2,"No",NA,"No",0
18,"12/19/25","Humans",2,"No",NA,"No",0
18,"12/20/25","Humans",2,"No",NA,"No",0
18,"12/21/25","Humans",2,"No",NA,"No",0
18,"12/22/25","Crickets",2,"No",NA,"No",0
18,"12/23/25","Crickets",2,"No",NA,"No",0
18,"12/24/25","Crickets",2,"No",NA,"No",0
18,"12/25/25","Crickets",2,"No",NA,"No",0
18,"12/26/25","Crickets",2,"No",NA,"No",0
18,"12/27/25","Crickets",2,"No",NA,"No",0
18,"12/28/25","Crickets",2,"No",NA,"No",0
18,"12/29/25","Crickets",2,"Yes",1,"Yes",10
18,"12/30/25","Crickets",2,"No",NA,"No",0
18,"12/31/25","Crickets",2,"Yes",1,"Yes",5
18,"1/1/26","Crickets",2,"No",NA,"No",0
18,"1/2/26","Crickets",2,"No",NA,"No",0
18,"1/3/26","Crickets",2,"No",NA,"No",0
18,"1/4/26","Crickets",2,"No",NA,"No",0
18,"1/5/26","Crickets",2,"No",NA,"No",0
18,"1/6/26","Crickets",2,"Yes",1,"Yes",20
18,"1/7/26","Crickets",2,"No",NA,"No",0
18,"1/8/26","Crickets",2,"Yes",100,"No",0
18,"1/9/26","Crickets",2,"Yes",1,"Yes",10
18,"1/10/26","Crickets",2,"Yes",100,"No",0
18,"1/11/26","Crickets",2,"No",NA,"No",0
18,"1/12/26","Crickets",2,"No",NA,"No",0
18,"1/13/26","Crickets",2,"Yes",100,"No",0
18,"1/14/26","Crickets",2,"Yes",1,"Yes",25
18,"1/15/26","Crickets",2,"No",NA,"No",0
18,"1/16/26","Crickets",2,"No",NA,"No",0
18,"1/17/26","Crickets",2,"No",NA,"No",0
18,"1/18/26","Crickets",2,"Yes",50,"No",0
18,"1/19/26","Crickets",2,"No",NA,"No",0
18,"1/20/26","Crickets",2,"No",NA,"No",0
18,"1/21/26","Crickets",2,"Yes",1,"Yes",10
18,"1/22/26","Crickets",2,"No",NA,"No",0
18,"1/23/26","Crickets",2,"No",NA,"No",0
18,"1/24/26","Crickets",2,"No",NA,"No",0
18,"1/25/26","Crickets",2,"No",NA,"No",0
19,"9/22/25","Humans",1,"No",NA,"No",0
19,"9/23/25","Humans",1,"No",NA,"No",0
19,"9/24/25","Humans",1,"No",NA,"No",0
19,"9/25/25","Humans",1,"Yes",50,"Yes",50
19,"9/26/25","Humans",1,"No",NA,"No",0
19,"9/27/25","Humans",1,"No",NA,"No",0
19,"9/28/25","Humans",1,"No",NA,"No",0
19,"9/29/25","Humans",1,"No",NA,"No",0
19,"9/30/25","Humans",1,"No",NA,"No",0
19,"10/1/25","Humans",1,"No",NA,"No",0
19,"10/2/25","Humans",1,"No",NA,"No",0
19,"10/3/25","Humans",1,"No",NA,"No",0
19,"10/4/25","Humans",1,"No",NA,"No",0
19,"10/5/25","Humans",1,"No",NA,"No",0
19,"10/6/25","Humans",1,"No",NA,"No",0
19,"10/7/25","Humans",1,"No",NA,"No",0
19,"10/8/25","Humans",1,"No",NA,"No",0
19,"10/9/25","Humans",1,"No",NA,"No",0
19,"10/10/25","Humans",1,"No",NA,"No",0
19,"10/11/25","Humans",1,"No",NA,"No",0
19,"10/12/25","Humans",1,"No",NA,"No",0
19,"10/13/25","Humans",1,"No",NA,"No",0
19,"10/14/25","Humans",1,"No",NA,"No",0
19,"10/15/25","Humans",1,"No",NA,"No",0
19,"10/16/25","Humans",1,"No",NA,"No",0
19,"10/17/25","Humans",1,"No",NA,"No",0
19,"10/18/25","Humans",1,"No",NA,"No",0
19,"10/19/25","Humans",1,"No",NA,"No",0
19,"10/20/25","Humans",1,"No",NA,"No",0
19,"10/23/25","Crickets",1,"No",NA,"No",0
19,"10/24/25","Crickets",1,"No",NA,"No",0
19,"10/25/25","Crickets",1,"No",NA,"No",0
19,"10/26/25","Crickets",1,"No",NA,"No",0
19,"10/27/25","Crickets",1,"No",NA,"No",0
19,"10/28/25","Crickets",1,"No",NA,"No",0
19,"10/29/25","Crickets",1,"No",NA,"No",0
19,"10/30/25","Crickets",1,"No",NA,"No",0
19,"10/31/25","Crickets",1,"No",NA,"No",0
19,"11/1/25","Crickets",1,"No",NA,"No",0
19,"11/2/25","Crickets",1,"No",NA,"No",0
19,"11/3/25","Crickets",1,"No",NA,"No",0
19,"11/4/25","Crickets",1,"No",NA,"No",0
19,"11/5/25","Crickets",1,"No",NA,"No",0
19,"11/6/25","Crickets",1,"No",NA,"No",0
19,"11/7/25","Crickets",1,"No",NA,"No",0
19,"11/8/25","Crickets",1,"No",NA,"No",0
19,"11/9/25","Crickets",1,"No",NA,"No",0
19,"11/10/25","Crickets",1,"No",NA,"No",0
19,"11/11/25","Crickets",1,"No",NA,"No",0
19,"11/12/25","Crickets",1,"Yes",20,"Yes",100
19,"11/13/25","Crickets",1,"Yes",10,"Yes",100
19,"11/14/25","Crickets",1,"Yes",20,"Yes",100
19,"11/15/25","Crickets",1,"No",NA,"No",0
19,"11/16/25","Crickets",1,"No",NA,"No",0
19,"11/17/25","Crickets",1,"No",NA,"No",0
19,"11/18/25","Crickets",1,"No",NA,"No",0
19,"11/19/25","Crickets",1,"Yes",20,"Yes",25
19,"11/20/25","Crickets",1,"Yes",10,"Yes",25
19,"11/21/25","Crickets",1,"No",NA,"No",0
19,"11/22/25","Crickets",1,"No",NA,"No",0
19,"11/23/25","Crickets",1,"No",NA,"No",0
19,"11/24/25","Crickets",1,"No",NA,"No",0
19,"11/25/25","Humans",2,"No",NA,"No",0
19,"11/26/25","Humans",2,"No",NA,"No",0
19,"11/27/25","Humans",2,"No",NA,"No",0
19,"11/28/25","Humans",2,"No",NA,"No",0
19,"11/29/25","Humans",2,"No",NA,"No",0
19,"11/30/25","Humans",2,"No",NA,"No",0
19,"12/1/25","Humans",2,"No",NA,"No",0
19,"12/2/25","Humans",2,"No",NA,"No",0
19,"12/3/25","Humans",2,"No",NA,"No",0
19,"12/4/25","Humans",2,"No",NA,"No",0
19,"12/5/25","Humans",2,"No",NA,"No",0
19,"12/6/25","Humans",2,"No",NA,"No",0
19,"12/7/25","Humans",2,"No",NA,"No",0
19,"12/8/25","Humans",2,"No",NA,"No",0
19,"12/9/25","Humans",2,"No",NA,"No",0
19,"12/10/25","Humans",2,"No",NA,"No",0
19,"12/11/25","Humans",2,"No",NA,"No",0
19,"12/12/25","Humans",2,"No",NA,"No",0
19,"12/13/25","Humans",2,"No",NA,"No",0
19,"12/14/25","Humans",2,"No",NA,"No",0
19,"12/15/25","Humans",2,"No",NA,"No",0
19,"12/16/25","Humans",2,"No",NA,"No",0
19,"12/17/25","Humans",2,"No",NA,"No",0
19,"12/18/25","Humans",2,"No",NA,"No",0
19,"12/19/25","Humans",2,"No",NA,"No",0
19,"12/20/25","Humans",2,"No",NA,"No",0
19,"12/21/25","Humans",2,"No",NA,"No",0
19,"12/22/25","Crickets",2,"No",NA,"No",0
19,"12/23/25","Crickets",2,"No",NA,"No",0
19,"12/24/25","Crickets",2,"No",NA,"No",0
19,"12/25/25","Crickets",2,"No",NA,"No",0
19,"12/26/25","Crickets",2,"No",NA,"No",0
19,"12/27/25","Crickets",2,"No",NA,"No",0
19,"12/28/25","Crickets",2,"No",NA,"No",0
19,"12/29/25","Crickets",2,"No",NA,"No",0
19,"12/30/25","Crickets",2,"No",NA,"No",0
19,"12/31/25","Crickets",2,"Yes",100,"No",0
19,"1/1/26","Crickets",2,"No",NA,"No",0
19,"1/2/26","Crickets",2,"No",NA,"No",0
19,"1/3/26","Crickets",2,"No",NA,"No",0
19,"1/4/26","Crickets",2,"No",NA,"No",0
19,"1/5/26","Crickets",2,"No",NA,"No",0
19,"1/6/26","Crickets",2,"No",NA,"No",0
19,"1/7/26","Crickets",2,"Yes",50,"No",0
19,"1/8/26","Crickets",2,"No",NA,"No",0
19,"1/9/26","Crickets",2,"No",NA,"No",0
19,"1/10/26","Crickets",2,"No",NA,"No",0
19,"1/11/26","Crickets",2,"No",NA,"No",0
19,"1/12/26","Crickets",2,"No",NA,"No",0
19,"1/13/26","Crickets",2,"Yes",100,"No",0
19,"1/14/26","Crickets",2,"No",NA,"No",0
19,"1/15/26","Crickets",2,"No",NA,"No",0
19,"1/16/26","Crickets",2,"No",NA,"No",0
19,"1/17/26","Crickets",2,"No",NA,"No",0
19,"1/18/26","Crickets",2,"No",NA,"No",0
19,"1/19/26","Crickets",2,"No",NA,"No",0
19,"1/20/26","Crickets",2,"No",NA,"No",0
19,"1/21/26","Crickets",2,"No",NA,"No",0
19,"1/22/26","Crickets",2,"No",NA,"No",0
19,"1/23/26","Crickets",2,"No",NA,"No",0
19,"1/24/26","Crickets",2,"No",NA,"No",0
19,"1/25/26","Crickets",2,"No",NA,"No",0
